duration,actor_2_name,genres,actor_1_name,actor_3_name,plot_keywords,budget,success_label,director_name,movie_title
99.0,John Simm,Comedy|Music,Danny Dyer,Shaun Parkes,friday|friend|hip hop|techno rave|weekend,2200000.0,1,Justin Kerrigan,Human Traffic 
102.0,Rus Blackwell,Biography|Drama|Music,Corbin Bleu,Luis Antonio,character name in title|depression|drugs|one word title,3400000.0,0,Nathan Frankowski,Day One 
93.0,Bruce Davison,Crime|Drama|Mystery,James Franco,Piper Laurie,dead girl|girl|granddaughter|morgue|storage unit,,1,Karen Moncrieff,The Dead Girl 
115.0,Alexandra Rapaport,Drama,Thomas Bo Larsen,Hana Shuan,deer|gun|gunshot|hunt|kindergarten teacher,3800000.0,1,Thomas Vinterberg,The Hunt 
94.0,Darren McGavin,Comedy|Family,Zack Ward,Scott Schwartz,bb gun|boy|bully|christmas|tongue stuck on a pole,4000000.0,1,Bob Clark,A Christmas Story 
91.0,Ramon Rodriguez,Drama|Romance,Armando Riesco,Eduardo Verástegui,inter cultural|latino|restaurant|soccer|train,3300000.0,1,Alejandro Monteverde,Bella 
98.0,Perry King,Action|Crime|Drama|Thriller,Roddy McDowall,Timothy Van Patten,back to school|city|high school|sadism|teacher,4300000.0,0,Mark L. Lester,Class of 1984 
97.0,Kenan Thompson,Comedy,Geoff Stults,Josh Hopkins,bare breasts,3300000.0,0,Jennifer Finnigan,The Opposite Sex 
92.0,Rupert Graves,Drama|Romance,Samantha Morton,Miriam Margolyes,love crime|love triangle|lust|sister sister relationship|unrequited love,2000000.0,0,Eric Styles,Dreaming of Joseph Lees 
128.0,Agame Malembo-Emene,Drama,François Bégaudeau,Angélica Sancio,high school|inner city|school|student|teacher,,1,Laurent Cantet,The Class 
136.0,Mia Farrow,Drama|Horror,John Cassavetes,Charles Grodin,devil worship|incubus|paranoia|raped by a demon|satanism,2300000.0,1,Roman Polanski,Rosemary's Baby 
113.0,Woody Strode,Drama|Western,Lee Marvin,Vera Miles,friend|funeral|outlaw|pistol|stagecoach,3200000.0,1,John Ford,The Man Who Shot Liberty Valance 
99.0,Terry Walters,Drama|Romance,Peter Gallagher,Amy Irving,apartment|asperger's syndrome|children|teacher|writer,,1,Max Mayer,Adam 
101.0,Wilson Guerrero,Crime|Drama,Catalina Sandino Moreno,Yenny Paola Vega,colombia|colombian|drug mule|money|stomach,3000000.0,1,Joshua Marston,Maria Full of Grace 
105.0,Lou Taylor Pucci,Comedy|Drama|Romance,Goran Visnjic,Mary Page Keller,actress|cancer|death|french|gay relationship,3200000.0,1,Mike Mills,Beginners 
95.0,Eric Dane,Action|Comedy|Horror|Thriller,Krista Allen,Henry Rollins,bar|bloody body of child|dead boy|monster|vomiting,3200000.0,0,John Gulager,Feast 
109.0,Karen Allen,Comedy,John Belushi,Tim Matheson,academic probation|camera shot of feet|fraternity|school expulsion|smashing a guitar,3000000.0,1,John Landis,Animal House 
110.0,Gert Fröbe,Action|Adventure|Thriller,Honor Blackman,Lois Maxwell,bikini|covered in melted gold|fort knox|gold|pilot,3000000.0,1,Guy Hamilton,Goldfinger 
108.0,Douglas Smith,Horror|Sci-Fi|Thriller,Sarah Gadon,Caleb Landry Jones,celebrity|injection|near future|scalpel|stabbed in the mouth,3200000.0,0,Brandon Cronenberg,Antiviral 
118.0,Lionel Barrymore,Drama|Family|Fantasy|Romance,Donna Reed,Thomas Mitchell,angel|bank|guardian angel|second chance|small town life,3180000.0,1,Frank Capra,It's a Wonderful Life 
94.0,Shirley Henderson,Drama,Kelly Macdonald,Ewen Bremner,drug culture|drugs|filthy toilet|heroin addict|heroin withdrawal,3500000.0,1,Danny Boyle,Trainspotting 
115.0,Cedric the Entertainer,Comedy|Documentary,Bernie Mac,Steve Harvey,backstage|comedian|concert film|emcee|stand up comedian,3000000.0,0,Spike Lee,The Original Kings of Comedy 
98.0,Molly Ephraim,Horror,Sprague Grayden,Micah Sloat,california|carlsbad california|house|nanny|security camera,3000000.0,0,Tod Williams,Paranormal Activity 2 
91.0,David Kelly,Comedy,James Nesbitt,Fionnula Flanagan,dead body|death|lottery|small town|village,3000000.0,1,Kirk Jones,Waking Ned Devine 
120.0,Dick Clark,Crime|Documentary|Drama,Michael Moore,Bill Clinton,bank|columbine|columbine high school killings|firearm|school shooting,4000000.0,1,Michael Moore,Bowling for Columbine 
109.0,Daoming Chen,Drama,Li Gong,Ni Yan,amnesia|cultural revolution|husband wife relationship|memory|political prisoner,,1,Yimou Zhang,Coming Home 
87.0,Robert Rusler,Fantasy|Horror,Clu Gulager,Marshall Bell,freddy krueger|gay|gay subtext|homoeroticism|jock strap,2200000.0,0,Jack Sholder,A Nightmare on Elm Street 2: Freddy's Revenge 
117.0,Rupert Graves,Drama|Romance,Julian Sands,Denholm Elliott,male nudity|male pubic hair|nude bathing|piano|pubic hair,3000000.0,1,James Ivory,A Room with a View 
85.0,Adelaide Kane,Horror|Sci-Fi|Thriller,Rhys Wakefield,Chris Mulkey,class differences|killing spree|one night|suburb|violence,3000000.0,0,James DeMonaco,The Purge 
110.0,Victoria Leigh,Horror|Mystery,Danielle Kotch,James Ransone,book|found footage|research|snuff film|writer,3000000.0,1,Scott Derrickson,Sinister 
113.0,Mikki Padilla,Biography|Comedy|Documentary,Nancy O'Dell,Dayna Devon,actor name in title|colon in title|four word title|live performance|satire,3000000.0,0,David Raynr,Martin Lawrence Live: Runteldat 
108.0,Judith Anderson,Drama|Romance,Burl Ives,Jack Carson,cancer|football|homosexuality|marriage|mississippi,3000000.0,1,Richard Brooks,Cat on a Hot Tin Roof 
95.0,Gregory Sierra,Action|Adventure|Sci-Fi,Linda Harrison,Victor Buono,ape|astronaut|mission|planet|rescue,3000000.0,0,Ted Post,Beneath the Planet of the Apes 
98.0,Bill Cobbs,Comedy|Drama|Family|Sport,Kevin Zegers,Michael Jeter,basketball|boy|dog|dog movie|golden retriever,3000000.0,0,Charles Martin Smith,Air Bud 
93.0,Eric Stuart,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Veronica Taylor,Lisa Ortiz,ash|father|mother|pokemon|professor,16000000.0,0,Kunihiko Yuyama,Pokémon 3: The Movie 
86.0,Ron Palillo,Horror|Thriller,Tony Goldwyn,Vincent Guastaferro,actual animal killed|death|jason voorhees|slasher flick|teen horror,3000000.0,0,Tom McLoughlin,Jason Lives: Friday the 13th Part VI 
161.0,Sessue Hayakawa,Adventure|Drama|War,William Holden,Jack Hawkins,allies|bridge|construction|jungle|sabotage,3000000.0,1,David Lean,The Bridge on the River Kwai 
100.0,Royal Dano,Adventure|Comedy|Sci-Fi,Ariana Richards,Tonya Lee Williams,alien|halloween|killer robot|outer space|wrestler costume,3000000.0,0,Patrick Read Johnson,Spaced Invaders 
120.0,Bruce Dern,Comedy|Thriller,Ed Lauter,William Devane,actor|diamond|heir|kidnapping|ransom,4490375.0,1,Alfred Hitchcock,Family Plot 
125.0,Ray Walston,Comedy|Drama|Romance,Fred MacMurray,David White,apartment|elevator|elevator girl|love|mistress,3000000.0,1,Billy Wilder,The Apartment 
91.0,Leslie Jordan,Fantasy|Horror|Thriller,Kane Hodder,Erin Gray,brutality|evil|jason voorhees|paranormal phenomena|terror,2500000.0,0,Adam Marcus,Jason Goes to Hell: The Final Friday 
128.0,Lila Kedrova,Thriller,Tamara Toumanova,David Opatoshu,defection|east germany|germany|iron curtain|scientist,6000000.0,1,Alfred Hitchcock,Torn Curtain 
100.0,Dave Chappelle,Comedy|Documentary|Music,Common,Lauryn Hill,block party|marching band|neighborhood|new york city|tyrannosaurus rex,3000000.0,1,Michel Gondry,Dave Chappelle's Block Party 
84.0,Kodi Smit-McPhee,Western,Michael Fassbender,Ben Mendelsohn,american west|bounty hunter|frontier|horse riding|outlaw,,1,John Maclean,Slow West 
97.0,LisaGay Hamilton,Comedy|Drama|Music,Blair Underwood,Bobby Brown,actress shares first name with character|bar|car wash|city|d.j.,3000000.0,0,Michael Schultz,Krush Groove 
84.0,Donald Faison,Action|Comedy|Crime,Omari Hardwick,Mike Epps,cocaine|package|slow motion scene|topless female nudity|wrong address,3000000.0,0,Benny Boom,Next Day Air 
146.0,Jean Simmons,Drama,Shirley Jones,Edward Andrews,1920s|evangelist|preacher|revival|traveling salesman,3000000.0,1,Richard Brooks,Elmer Gantry 
186.0,Montgomery Clift,Drama|War,Maximilian Schell,Spencer Tracy,judge|law|nazi|nuremberg|war crime,3000000.0,1,Stanley Kramer,Judgment at Nuremberg 
94.0,Deon Richmond,Comedy,Donald Faison,Countess Vaughn,apostrophe in title|bare breasts|female nudity|nude black woman|prom,,0,David Raynr,Trippin' 
11.0,Seth Green,Animation|Comedy,Matthew Senreich,Breckin Meyer,celebrity|robot|satire|sketch comedy|stop motion animation,,1,,Robot Chicken             
126.0,Walter Brennan,Action|Adventure|Romance|Western,Montgomery Clift,Harry Carey Jr.,cattle|cattle drive|cowboy|kansas|texas,3000000.0,1,Howard Hawks,Red River 
99.0,Jimmy Jean-Louis,Comedy,Mo'Nique,Joyful Drake,female protagonist|size positive|thin|title directed by female|wet dream,3000000.0,0,Nnegest Likké,Phat Girlz 
109.0,Ariane Labed,Drama|Romance,Seamus Davey-Fitzpatrick,Athina Rachel Tsangari,friend|greece|greek|hotel room|twin,3000000.0,1,Richard Linklater,Before Midnight 
95.0,Robert Neary,Comedy|Fantasy,John Astin,Kim Darby,falling in love|glowing eyes|insult|teenager|three word title,3000000.0,0,Christopher Leitch,Teen Wolf Too 
97.0,A. Michael Baldwin,Action|Fantasy|Horror|Sci-Fi|Thriller,Angus Scrimm,James Le Gros,cemetery|female nudity|mortuary|sphere|tall man,3000000.0,0,Don Coscarelli,Phantasm II 
94.0,Kimberly Elise,Drama,Loretta Devine,Clifton Powell,abuse|bishop|death|flashback|poverty,,1,Michael Schultz,Woman Thou Art Loosed 
90.0,Lupe Ontiveros,Comedy|Drama,America Ferrera,George Lopez,education|factory|high school|mexican american|religious icon,3000000.0,1,Patricia Cardoso,Real Women Have Curves 
197.0,Jessica De Gouw,Drama|War,Rachel Griffiths,Luke Ford,gallipoli|tv mini series|world war one,15000000.0,1,,Deadline Gallipoli             
117.0,Lisa Ray,Drama|Romance,John Abraham,Seema Biswas,ashram|india|love|tradition|widow,,1,Deepa Mehta,Water 
96.0,Jimi Mistry,Comedy|Drama,Archie Panjabi,Om Puri,england|marriage|muslim|pakistani|salford,1900000.0,1,Damien O'Donnell,East Is East 
82.0,Brian Van Holt,Comedy|Romance,Callie Thorne,David Heyman,dating|diner|masturbation|urination|washington square manhattan new york city,3000000.0,0,Peter M. Cohen,Whipped 
109.0,Sarita Choudhury,Crime|Drama|History|Romance,Indira Varma,Rekha,courtesan|friend|kama sutra|seduction|wedding,3000000.0,0,Mira Nair,Kama Sutra: A Tale of Love 
90.0,Thomas Ian Nicholas,Comedy|Drama,Oliver Platt,Ann Morgan Guilbert,apartment|first date|neighbor|new york|new york city,,0,Nicole Holofcener,Please Give 
89.0,Jack Albertson,Family|Fantasy|Musical,Peter Ostrum,Julie Dawn Cole,candy|chocolate|factory|miniaturization|sudden change in size,3000000.0,1,Mel Stuart,Willy Wonka & the Chocolate Factory 
98.0,Zach Galligan,Fantasy|Horror,Julian Sands,Paula Marshall,druid|eclipse|rune|scalping|warlock,3000000.0,0,Anthony Hickox,Warlock: The Armageddon 
95.0,George Hamilton,Comedy|Crime,Kristy Swanson,Dyan Cannon,camera shot of feet|female stockinged feet|female stockinged soles|nude pantyhose|pantyhose,3000000.0,0,Tom Schulman,8 Heads in a Duffel Bag 
94.0,Stuart Margolin,Drama|Romance,Sam Shepard,Richard Libertini,farm|farm worker|grasshopper|harvest|wealth,3000000.0,1,Terrence Malick,Days of Heaven 
104.0,Rob McElhenney,Drama,Matthew McConaughey,Amy Irving,attorney|happiness|house cleaner|physics|professor,4500000.0,1,Jill Sprecher,Thirteen Conversations About One Thing 
87.0,Judy Greer,Comedy|Crime|Thriller,Julie Benz,Jeff Conaway,best friend|bitch|friend|popular girl|prom,3500000.0,0,Darren Stein,Jawbreaker 
108.0,Michael Wincott,Biography|Drama,Gary Oldman,Courtney Love,andy warhol|art|artist|friendship|street artist,3300000.0,1,Julian Schnabel,Basquiat 
86.0,Grace Gummer,Comedy|Drama|Romance,Greta Gerwig,Vanessa Ray,best friend|black and white|father daughter relationship|female protagonist|mother daughter relationship,,1,Noah Baumbach,Frances Ha 
94.0,Nambitha Mpumlwana,Crime|Drama,Terry Pheto,Rapulana Seiphemo,baby|bathing a baby|criminal|slum|vomiting,3000000.0,1,Gavin Hood,Tsotsi 
134.0,Jon Lovitz,Comedy|Drama,Philip Seymour Hoffman,Dylan Baker,ensemble cast|episodic structure|satire|social satire|suburb,3000000.0,1,Todd Solondz,Happiness 
89.0,Joe Howard,Comedy|Documentary,Eddie Griffin,Robert Noble,african american|family relationships|stand up comedian|stand up comedy,3000000.0,0,George Gallo,DysFunktional Family 
102.0,Haley Joel Osment,Comedy|Drama|Horror,Johnny Depp,Michael Parks,canada|human becoming an animal|mad scientist|part of trilogy|walrus,3000000.0,0,Kevin Smith,Tusk 
120.0,Ji-tae Yu,Drama|Mystery|Thriller,Min-sik Choi,Hye-jeong Kang,brother sister relationship|hypnosis|imprisonment|love|revenge,3000000.0,1,Chan-wook Park,Oldboy 
110.0,Michael Bolten,Drama|Family,Robyn Lively,Christopher Schmidt,cancer|faith|hope|letter|prayer,3500000.0,0,David Nixon,Letters to God 
86.0,Robb Wells,Action|Comedy|Thriller,Gregory Smith,Molly Dunsworth,hobo|pedophile|rampage|shotgun|vigilante,3000000.0,0,Jason Eisener,Hobo with a Shotgun 
101.0,Héctor Jiménez,Action|Comedy,Kevin Pollak,Erick Elias,,3000000.0,0,Enrique Begne,Compadres 
102.0,Dan Hedaya,Comedy|Crime|Drama|Thriller,Bokeem Woodbine,Robert Peters,freeway|nightmare|police|school|trailer park,3000000.0,1,Matthew Bright,Freeway 
87.0,Kevin Gage,Drama|Family|Western,William Morgan Sheppard,Brianna Brown,19th century|faith|mayor|ranch|sheriff,3000000.0,1,Michael Landon Jr.,Love's Abiding Joy 
123.0,Harry Treadaway,Drama,Michael Fassbender,Jason Maza,15 year old|dancing|essex|little sister|suburb,,1,Andrea Arnold,Fish Tank 
99.0,Megalyn Echikunwoke,Comedy|Drama|Romance,Greta Gerwig,Zach Woods,college|college campus|dance craze|depression|fraternity,,0,Whit Stillman,Damsels in Distress 
173.0,Colm Feore,Horror|Sci-Fi|Thriller,Craig T. Nelson,Megalyn Echikunwoke,author cameo|family relationships|island|monster|two part tv movie,,0,,Creature             
87.0,Adam Scott,Comedy|Romance,Kirsten Dunst,Andrew Rannells,bachelorette party|drug use|high school|overdose|wedding dress,3000000.0,0,Leslye Headland,Bachelorette 
44.0,Megan Hilty,Comedy|Drama|Horror|Sci-Fi|Thriller,Danny Pino,Zach Grenier,brains|exploding head|politician|swarm behavior|washington d.c.,,1,,BrainDead             
120.0,Aaron Ashmore,Drama|Family|Music,Virginia Madsen,Lindsey Haun,based on a book|based on a novel|made for tv movie|music school|support,,0,Bobby Roth,Brave New Girl 
93.0,William Atherton,Comedy,Michael Gross,Bob Ross,film in film|man with glasses|reference to steven spielberg|self referential|shopping mall,3000000.0,0,Tim Heidecker,Tim and Eric's Billion Dollar Movie 
111.0,Cjon Saulsberry,Crime|Drama|Thriller,George Kennedy,Griffin Cleveland,dog|gambler|gambling|gangster|professor,25000000.0,0,Rupert Wyatt,The Gambler 
60.0,Amanda Mealing,Drama,Susan Hampshire,Tim Healy,concierge|front desk|hotel|maid|prostitute,,1,,The Grand             
98.0,Kostja Ullmann,Comedy|Drama|Romance|Sport,Alicja Bachleda,Robert Stadlober,friend|friendship|rowing|storm|summer camp,2700000.0,1,Marco Kreuzpaintner,Summer Storm 
100.0,Eric Stoltz,Drama|History|War,Johnny Pacar,Brendan Fehr,,3000000.0,0,Kate Connor,Fort McCoy 
88.0,Betsy Russell,Horror|Thriller,Matt Cohen,Noah Segan,blood splatter|chain|murder|mysterious killer|warning,5000000.0,0,Deon Taylor,Chain Letter 
97.0,Patti LuPone,Comedy|Drama,Gretchen Mol,Peter Onorati,1955 chevrolet|nurse|peeping tom|reference to brooklyn dodgers|spying,3000000.0,1,Jason Alexander,Just Looking 
122.0,Lauren German,Drama|Sci-Fi|Thriller,Michael Biehn,Rosanna Arquette,doggystyle sex|rough sex|sodomy|torture|violent sex,3000000.0,0,Xavier Gens,The Divide 
86.0,Iben Hjejle,Drama|Horror|Romance,Aidan Quinn,Jim Norton,ghost|irish|kissing|novelist|widower,,0,Conor McPherson,The Eclipse 
83.0,Scott Mechlowicz,Horror|Thriller,Frank Grillo,Aaron Yoo,death|detective|house|missing|supernatural,3000000.0,0,Will Canon,Demonic 
80.0,Darren Keefe Reiher,Comedy,Neil Hopkins,David Douglas,independent film|spoof,3000000.0,0,Philip Zlotorynski,My Big Fat Independent Movie 
108.0,Alan Rickman,Adventure|Family|Fantasy,Johnny Depp,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,200000000.0,0,Tim Burton,Alice in Wonderland 
90.0,Michael Rapaport,Comedy,Taylor Negron,Talia Shire,actor|italian american|mexico|orphan|usa,3000000.0,0,Lance Kawas,The Deported 
96.0,Amy Sedaris,Drama,Tom Everett Scott,Chris Kattan,boarding school|coming of age|female friendship|lesbian|new england,3000000.0,0,Francesca Gregorini,Tanner Hall 
85.0,Kristi Clainos,Action|Drama|Thriller,John Savage,Emily Nelson,dealer|drugs|killer|police,3000000.0,0,Marcio Garcia,Open Road 
83.0,Amy Poehler,Comedy,Christopher Meloni,Jack McBrayer,halloween party|new york city|racism|romcom|spoof,,0,David Wain,They Came Together 
80.0,Ashley Martin,Comedy,French Stewart,Olivia Alexander,exorcism|female nudity|haunted house|lesbian kiss|masturbation,3000000.0,0,Craig Moss,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo 
90.0,Alex Meraz,Action|Drama|Sport,Michael Jai White,Jillian Murray,bad cop|college|second part|sequel|wrestler,3000000.0,0,Michael Jai White,Never Back Down 2: The Beatdown 
92.0,Angie Dickinson,Crime|Thriller,Lee Marvin,Carroll O'Connor,criminal|gangster|money|revenge|violence,3000000.0,1,John Boorman,Point Blank 
100.0,Sarah Rafferty,Comedy,Stephanie Szostak,Salvatore Santone,number in title|single father,3000000.0,0,Paolo Monico,Four Single Fathers 
88.0,David Bianchi,Thriller,Noel Gugliemi,Jason Priestley,dubstep|tied feet,800000.0,0,Youssef Delara,Enter the Dangerous Mind 
95.0,Shantel VanSanten,Drama|Horror|Mystery|Thriller,Julian Morris,John Robinson,eugene oregon|independent film|obsession,3000000.0,0,Darin Scott,Something Wicked 
82.0,Brooke Newton,Thriller,Bokeem Woodbine,Brett Wagner,police officer|police officer taken hostage,3000000.0,0,Christian Sesma,AWOL-72 
97.0,Jack Taylor,Adventure|Crime|Drama,Everett McGill,Fabio Testi,19th century|based on novel|disfigurement|harpooner|independent film,3000000.0,0,Monte Hellman,Iguana 
105.0,Derek Jacobi,Drama|Family|Fantasy|Romance,Hayley Atwell,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin,95000000.0,1,Kenneth Branagh,Cinderella 
94.0,Stacy Keach,Action|Adventure|Crime|Drama,Mike Starr,Frank Vincent,detective|killer|police|shootout|thong,3000000.0,0,Brian Caunter,Chicago Overcoat 
95.0,Cybill Shepherd,Comedy|Drama|Romance,Judy Greer,Shea Whigham,doctor|letter|paternity|sex|testicles,,0,Chris D'Arienzo,Barry Munday 
113.0,Matheus Nachtergaele,Drama,Fernanda Montenegro,Othon Bastos,brazil|letter|rio de janeiro brazil|sertao|teacher,2900000.0,1,Walter Salles,Central Station 
136.0,Glenn Ford,Comedy|Drama,Ann-Margret,Thomas Mitchell,1930s|apple|dude|luck|new york city,2900000.0,1,Frank Capra,Pocketful of Miracles 
80.0,Nick Chinlund,Action|Crime,Anthony L. Fernandez,Scott Evans,corrupt sheriff|drug cartel|flash drive|niece|sheriff,3000000.0,0,Isaac Florentine,Close Range 
105.0,Michael Nouri,Comedy|Romance,Dyan Cannon,Brenda Vaccaro,title spoken by character,1500000.0,0,Susan Seidelman,Boynton Beach Club 
90.0,Patrick Bauchau,Drama|Horror|Mystery|Thriller,Olivia Rose Keegan,Mia Barron,child in peril|electroshock therapy|memory|memory loss|teenage girl,3000000.0,0,Michael Polish,Amnesiac 
93.0,James Ransone,Documentary,Greg Crowe,Tempestt Bledsoe,cheating|economics|experiment|human nature|sumo wrestling,3000000.0,0,Heidi Ewing,Freakonomics 
107.0,Patrick Troughton,Fantasy|Horror|Mystery,Lee Remick,Billie Whitelaw,ambassador|death|hospital|priest|stillborn child,2800000.0,1,Richard Donner,The Omen 
89.0,Maïwenn,Horror,Cécile De France,Oana Pellea,car chase|plot twist|police van|rear ending a car|slasher,2200000.0,1,Alexandre Aja,High Tension 
90.0,Patrick Brammall,Comedy|Drama|Romance|Sci-Fi,Maeve Dermody,Kelly Paterniti,alter ego|awkwardness|office|scientist|superhero,,0,Leon Ford,Griff the Invisible 
89.0,Gregory Cruz,Action|Horror|Thriller,Q'orianka Kilcher,Allegra Carpenter,alaska|climate change|global|polar bear|scientific,3000000.0,0,Hank Braxtan,Unnatural 
116.0,Paula Jai Parker,Crime|Drama|Music,Isaac Hayes,Elise Neal,baby|friend|hip hop|pimp|stripper,8000000.0,1,Craig Brewer,Hustle & Flow 
120.0,Joe E. Brown,Comedy|Music|Romance,Nehemiah Persoff,George Raft,all girl band|band|cross dressing|musician|yacht,2883848.0,1,Billy Wilder,Some Like It Hot 
88.0,Terry Kiser,Horror,Kane Hodder,William Butler,death|jason voorhees|massacre|slaughter|telekinesis,2800000.0,0,John Carl Buechler,Friday the 13th Part VII: The New Blood 
102.0,Terry,Adventure|Family|Fantasy|Musical,Margaret Hamilton,Billie Burke,evil witch|tornado|witch|wizard|wizard of oz,2800000.0,1,Victor Fleming,The Wizard of Oz 
106.0,Peter Boyle,Comedy,Madeline Kahn,Teri Garr,assistant|castle|experiment|frankenstein's monster|scientist,2800000.0,1,Mel Brooks,Young Frankenstein 
95.0,Shawn Roberts,Horror,Megan Park,Joe Dinicol,barn|film student|hospital|mummy|video camera,2000000.0,0,George A. Romero,Diary of the Dead 
144.0,Sanjay Dutt,Comedy|Drama|Romance,Vidya Balan,Jimmy Shergill,love|professor of history|radio|satyagraha|unscrupulous builder,120000000.0,1,Rajkumar Hirani,Lage Raho Munna Bhai 
113.0,Patricia Richardson,Drama,Peter Fonda,Vanessa Zima,beekeeper|bound and gagged|dysfunctional family|man with glasses|tied to a chair,2700000.0,1,Victor Nunez,Ulee's Gold 
118.0,Kelly Reno,Adventure|Family|Sport,Teri Garr,Hoyt Axton,black horse|boy horse relationship|horse|rescued by a horse|training,2700000.0,1,Carroll Ballard,The Black Stallion 
141.0,Neeru Bajwa,Romance,Bhavkhandan Singh Rakhra,Diljit Dosanjh,,3000000.0,0,Rohit Jugraj,Sardaar Ji 
90.0,Frank Hvam,Action|Adventure|Animation|Comedy|Sci-Fi,Iben Hjejle,Casper Christensen,crew|cult film|denmark|earth|wristwatch,,0,Thorbjørn Christoffersen,Journey to Saturn 
109.0,Cesar Romero,Adventure|Comedy|Romance,Lee Marvin,Jack Warden,falling into water|medical doctor|priest|roof leak|swimming in the ocean,2686585.0,1,John Ford,Donovan's Reef 
95.0,Ariane Schluter,Comedy|Drama,Rijk de Gooyer,Henri Garcin,bare breasts|bra|panties|topless female nudity|underwear,2650000.0,1,Alex van Warmerdam,The Dress 
122.0,Esther Williams,Drama|Fantasy|Romance|War,Spencer Tracy,Irene Dunne,heaven|pilot|teacher|training|world war two,2627000.0,1,Victor Fleming,A Guy Named Joe 
93.0,David Huddleston,Comedy|Western,Madeline Kahn,Harvey Korman,railroad|reference to douglas fairbanks|reference to jesse owens|reference to randolph scott|year 1874,2600000.0,1,Mel Brooks,Blazing Saddles 
97.0,Tom Everett,Horror|Thriller,Judie Aronson,Kimberly Beck,friday the thirteenth|hockey mask|jason voorhees|morgue|slasher,1800000.0,0,Joseph Zito,Friday the 13th: The Final Chapter 
82.0,Agata Trzebuchowska,Drama,Joanna Kulig,Agata Kulesza,convent|jew|jewish|nun|poland,,1,Pawel Pawlikowski,Ida 
140.0,Denholm Elliott,Drama|Romance,Rupert Graves,Simon Callow,homosexuality|love|male full frontal nudity|male rear nudity|one word title,2600000.0,1,James Ivory,Maurice 
86.0,Laurie Metcalf,Comedy|Sport,Joe Lo Truglio,Seymour Cassel,baseball|baseball movie|beer|slacker|softball,2800000.0,0,Frank Sebastiano,Beer League 
109.0,Charlize Theron,Drama|Sci-Fi|Thriller,Johnny Depp,Clea DuVall,astronaut|electrocuted in bathtub|mission|pilot|sister,34000000.0,0,Rand Ravich,The Astronaut's Wife 
105.0,Gabrielle Reece,Documentary|History|Sport,Gerry Lopez,Laird John Hamilton,beach|surfing|surfing contest|two word title|wave,,1,Stacy Peralta,Riding Giants 
66.0,Nacho Vigalondo,Horror|Mystery|Sci-Fi|Thriller,Karra Elejalde,Bárbara Goenaga,binoculars|hitchcockian|scissors|time machine|woods,2600000.0,1,Nacho Vigalondo,Timecrimes 
99.0,Bo Huang,Action|Adventure|Comedy,Jack Kao,Zheng Xu,color in title,15000000.0,1,Hao Ning,Silver Medallist 
100.0,Nick Searcy,Horror|Thriller,Brianna Brown,Beth Broderick,hiking|voyeur|voyeurism|west virginia|woods,2600000.0,0,Tony Giglio,Timber Falls 
103.0,Debbie Reynolds,Comedy|Musical|Romance,Rita Moreno,Cyd Charisse,actress|chorus girl|fan|friend|love,2540800.0,1,Stanley Donen,Singin' in the Rain 
97.0,Joel Fuhrman,Documentary,Joe Cross,Amy Badberg,fat|food|health|juice|obese,2500000.0,1,Joe Cross,"Fat, Sick & Nearly Dead "
86.0,Alanna Ubach,Comedy|Fantasy,Essence Atkins,J.B. Smoove,hamburger|parody|priest|psychic|woman in a bikini,2500000.0,0,Michael Tiddes,A Haunted House 
87.0,Zackary Steven Graham,Documentary,Barack Obama,Dinesh D'Souza,critically bashed|partisan commentary|political propoganda|punctuation in title|reenactment,2500000.0,0,Dinesh D'Souza,2016: Obama's America 
119.0,Tyler Mane,Horror,Scout Taylor-Compton,Margot Kidder,halloween|hospital|michael myers|rampage|vomiting,15000000.0,0,Rob Zombie,Halloween II 
149.0,Charlize Theron,Comedy|Drama|Music,Tom Hanks,Ethan Embry,band|drummer|jazz|pennsylvania|song,26000000.0,1,Tom Hanks,That Thing You Do! 
98.0,Dan O'Herlihy,Horror|Mystery|Sci-Fi,Tom Atkins,Nancy Kyes,doctor|factory|halloween|holiday horror|stonehenge,2500000.0,0,Tommy Lee Wallace,Halloween III: Season of the Witch 
98.0,M. Emmet Walsh,Action|Sci-Fi,Roddy McDowall,Sal Mineo,ape|fear|future|spacecraft|spaceship,2500000.0,0,Don Taylor,Escape from the Planet of the Apes 
112.0,Melvyn Douglas,Drama,Patricia Neal,Whit Bissell,alcoholism|forename as title|rancher|rodeo cowboy|texas,2500000.0,1,Martin Ritt,Hud 
75.0,La'Princess Jackson,Comedy|Documentary,David Jason Perez,Dana Hanna,lying|montreal|reference to twitter|reference to youtube|toronto,2500000.0,1,Leslie Small,Kevin Hart: Let Me Explain 
104.0,Udo Kier,Drama,Keanu Reeves,Flea,friend|hustler|italy|narcolepsy|traveling,2500000.0,1,Gus Van Sant,My Own Private Idaho 
102.0,Michael Weston,Comedy|Drama|Romance,Armando Riesco,Jill Flint,actor|doctor|drugs|home|pain,2500000.0,1,Zach Braff,Garden State 
105.0,Hans Weingartner,Drama|Romance,Hanno Pöschl,Dominik Castell,american|conversations|kiss|love|train,2500000.0,1,Richard Linklater,Before Sunrise 
